gene_id,log2FC,pval,padj,symbol
ENSMUSG00000040359,0.1678613009899778,0.06606608015789509,0.5034168622647819,Ufl1
ENSMUSG00000027429,0.21714788925469558,0.06592865469843402,0.5034168622647819,Sec23b
ENSMUSG00000028495,0.131350421441923,0.06607561968725548,0.5034168622647819,Rps6
ENSMUSG00000030126,-0.19606314821069848,0.06600346615175928,0.5034168622647819,Tmcc1
ENSMUSG00000048076,-0.06792949747918264,0.06629125143146528,0.5040726297772395,Arf1
ENSMUSG00000005973,-0.23610805615984315,0.06628990026846812,0.5040726297772395,Rcn1
ENSMUSG00000031090,-0.13255928967834102,0.06621944718139468,0.5040726297772395,Nadsyn1
ENSMUSG00000038489,0.2149056205137319,0.06636917477622516,0.5043365937422526,Polr2l
ENSMUSG00000035772,-0.1268063635329147,0.06649143303657469,0.5049368942113857,Mrps2
ENSMUSG00000026254,-0.07742752854743185,0.06691275764117391,0.5070101285718831,Eif4e2
ENSMUSG00000026187,-0.17088955679160606,0.06700282810770078,0.5070101285718831,Xrcc5
ENSMUSG00000056537,-0.1492340065509274,0.06684591665512062,0.5070101285718831,Rlim
ENSMUSG00000025485,-0.07919530008349357,0.06699849085684396,0.5070101285718831,Ric8a
ENSMUSG00000038578,-0.16727716400268222,0.06696806402729424,0.5070101285718831,Susd1
ENSMUSG00000033904,-0.22865389006036432,0.0671389313693428,0.5075014805394281,Ccp110
ENSMUSG00000036078,-0.1890099669164237,0.06717698658613917,0.5075014805394281,Sigmar1
ENSMUSG00000057278,0.18618677998695132,0.06746917043276532,0.5084228193674553,Snrpg
ENSMUSG00000020271,-0.12741119991093725,0.06747317916382695,0.5084228193674553,Fbxw11
ENSMUSG00000008763,-0.15494618465434945,0.06738214034569708,0.5084228193674553,Man1a2
ENSMUSG00000028576,-0.17674118468552813,0.06743114274692065,0.5084228193674553,Ift74
ENSMUSG00000033423,-0.09656235498794091,0.06756538902064095,0.5084391883235614,Eri3
ENSMUSG00000025261,-0.18040725452387507,0.067649593854223,0.5084391883235614,Huwe1
ENSMUSG00000040918,-0.20440948829209404,0.06756905356903642,0.5084391883235614,Slc19a2
ENSMUSG00000003731,-0.15504137431264875,0.06763403146907683,0.5084391883235614,Kpna6
ENSMUSG00000032086,-0.19934661111454904,0.06793035930078906,0.508584447568191,Bace1
ENSMUSG00000073700,-0.2218143915198989,0.06787375619299224,0.508584447568191,Klhl21
ENSMUSG00000035237,-0.08803694915792903,0.06790721064987243,0.508584447568191,Lcat
ENSMUSG00000033955,-0.1543763557436334,0.06781228983757027,0.508584447568191,Cnot12
ENSMUSG00000050106,-0.22598335441255984,0.06787339321517356,0.508584447568191,Tmc8
ENSMUSG00000032599,-0.327706926045779,0.06784822891541598,0.508584447568191,Ip6k2
ENSMUSG00000025194,-0.2751585293982972,0.06799737137340409,0.5086360461776623,Abcc2
ENSMUSG00000050619,-0.1493736092672785,0.06802440610720792,0.5086360461776623,Zscan29
ENSMUSG00000040648,-0.21225904701647608,0.06838898124746617,0.5099545262752619,Ppip5k2
ENSMUSG00000086782,-0.2287314378821332,0.0691182368546491,0.5099545262752619,E130102H24Rik
ENSMUSG00000079334,-0.16633649365724368,0.0687345150305955,0.5099545262752619,Naa80
ENSMUSG00000042312,0.22692880875590743,0.06884660103068889,0.5099545262752619,S100a13
ENSMUSG00000053730,-0.11647318637272472,0.06906353454186463,0.5099545262752619,Tmem39b
ENSMUSG00000033365,-0.13756266175663023,0.06881639700369023,0.5099545262752619,Ipo13
ENSMUSG00000104080,-0.41118669106115724,0.06904293056826591,0.5099545262752619,Gm38279
ENSMUSG00000031482,-0.2700740198867625,0.06858863580821681,0.5099545262752619,Slc25a15
ENSMUSG00000030595,-0.10825734242561519,0.06875944572314815,0.5099545262752619,Nfkbib
ENSMUSG00000007656,0.1375507400798987,0.06905698013233222,0.5099545262752619,Arpp19
ENSMUSG00000024604,0.09119213833968304,0.06875815706821216,0.5099545262752619,Rbm22
ENSMUSG00000029149,-0.2086090020650625,0.0686480757512659,0.5099545262752619,Krtcap3
ENSMUSG00000037072,0.10632867754397146,0.06870975772218912,0.5099545262752619,Selenof
ENSMUSG00000029518,-0.09663249019334602,0.06843331735690203,0.5099545262752619,Rab35
ENSMUSG00000002329,0.12193929672334247,0.06837350924023806,0.5099545262752619,Mdp1
ENSMUSG00000039263,-0.07626688363958445,0.06857236441803445,0.5099545262752619,Npepl1
ENSMUSG00000097006,-0.12939203680079941,0.06898110774901675,0.5099545262752619,9530082P21Rik
ENSMUSG00000024544,-0.21150433922411896,0.06865781370027248,0.5099545262752619,Ldlrad4
ENSMUSG00000037426,-0.1443454831332484,0.06837516232924426,0.5099545262752619,Depdc5
ENSMUSG00000055725,-0.18714159195230715,0.06907619884797875,0.5099545262752619,Paqr3
ENSMUSG00000021048,-0.09775160920902215,0.06905932774374506,0.5099545262752619,Mthfd1
ENSMUSG00000047638,-0.1594295310541045,0.06929430109660609,0.5106080065653953,Nr1h4
ENSMUSG00000049516,-0.1895978918284547,0.06926822460299312,0.5106080065653953,Spty2d1
ENSMUSG00000001855,-0.15961579623430355,0.06946312320631658,0.5113726017624942,Nup214
ENSMUSG00000027628,-0.13094034040546138,0.06948568766238142,0.5113726017624942,Aar2
ENSMUSG00000048756,-0.18836605547544888,0.06953162014901351,0.5113881980965884,Foxo3
ENSMUSG00000079144,-0.13422252057592968,0.0697390437009793,0.5122681674498618,A130010J15Rik
ENSMUSG00000020430,-0.072183115105516,0.06990387263032224,0.5128334389321944,Pes1
ENSMUSG00000001229,-0.19717303211783632,0.06989117392535517,0.5128334389321944,Dpp9
ENSMUSG00000022751,0.18849083379893006,0.06999027369892252,0.5131447704860701,Nit2
ENSMUSG00000022601,-0.22934285240919694,0.07053286944124905,0.5133401335630423,Zbtb11
ENSMUSG00000036492,-0.28498346426523236,0.07045729041607011,0.5133401335630423,Rnf39
ENSMUSG00000028703,-0.17338728366595607,0.07026077068012743,0.5133401335630423,Lrrc41
ENSMUSG00000025223,-0.22526691107433156,0.07061148702267946,0.5133401335630423,Ldb1
ENSMUSG00000004018,-0.12098433211849949,0.07041328320985618,0.5133401335630423,Fancl
ENSMUSG00000039033,-0.10568535493282535,0.07060188554463688,0.5133401335630423,Tasp1
ENSMUSG00000020859,-0.2386094924595799,0.07024833531334954,0.5133401335630423,Spag9
ENSMUSG00000015451,-0.6002838979451328,0.07063033707768901,0.5133401335630423,C4a
ENSMUSG00000006362,-0.4001211488841198,0.07044976306682711,0.5133401335630423,Cbfa2t3
ENSMUSG00000035093,-0.16020683462273844,0.0702895962998485,0.5133401335630423,Secisbp2l
ENSMUSG00000021094,0.1568904534949463,0.07022087987808033,0.5133401335630423,Dhrs7
ENSMUSG00000039262,-0.1948339520886314,0.07063264689018556,0.5133401335630423,Prrc2b
ENSMUSG00000020585,0.09823595897811088,0.07044166843907211,0.5133401335630423,Laptm4a
ENSMUSG00000073436,-0.4552888038522216,0.07012507507985956,0.5133401335630423,Eme2
ENSMUSG00000021277,-0.24518843420559622,0.07075167974261339,0.5135656753456365,Traf3
ENSMUSG00000038866,-0.13078900685322342,0.07073766262999015,0.5135656753456365,Zcchc2
ENSMUSG00000029313,-0.21200479412294831,0.0709854239894143,0.5139837895809204,Aff1
ENSMUSG00000029708,-0.18140128275957185,0.07093258886656754,0.5139837895809204,Gcc1
ENSMUSG00000021492,-0.31293859302069693,0.07091539449272939,0.5139837895809204,F12
ENSMUSG00000038623,-0.2070453889955551,0.0709753861421518,0.5139837895809204,Tm6sf1
ENSMUSG00000074746,-0.20468613395656104,0.0710465340724412,0.5141073438893575,Pdzd8
ENSMUSG00000031666,-0.19754878447315694,0.07110220454877063,0.5141914073688048,Rbl2
ENSMUSG00000037369,-0.18140959577582888,0.07118327144027038,0.5143331305251213,Kdm6a
ENSMUSG00000036155,-0.23819769344588043,0.07120993308161377,0.5143331305251213,Mgat5
ENSMUSG00000022521,-0.15583041482149412,0.07179176114352871,0.5145565822033076,Crebbp
ENSMUSG00000042208,0.12680553570870412,0.07144712131909277,0.5145565822033076,Sanbr
ENSMUSG00000033713,-0.30192323265816773,0.07182307689686222,0.5145565822033076,Foxn3
ENSMUSG00000024002,-0.13353293627333862,0.07173724972850495,0.5145565822033076,Brd4
ENSMUSG00000021091,-0.23137359524367707,0.07190143738075308,0.5145565822033076,Serpina3n
ENSMUSG00000030378,0.20408043323952918,0.07144911681413833,0.5145565822033076,Sult2a8
ENSMUSG00000029030,0.09180164457921541,0.07142872857490419,0.5145565822033076,Tprg1l
ENSMUSG00000044456,-0.13521203704858537,0.07194622533891346,0.5145565822033076,Rin3
ENSMUSG00000033364,-0.16564038469994255,0.07183824546812076,0.5145565822033076,Usp37
ENSMUSG00000006676,-0.09978126121371755,0.07194310449680624,0.5145565822033076,Usp19
ENSMUSG00000000093,-0.24576606306003754,0.07149014730869221,0.5145565822033076,Tbx2
ENSMUSG00000017639,-0.3041883836993855,0.07184062441771624,0.5145565822033076,Rab11fip4
ENSMUSG00000042380,-0.09715712310309443,0.0716866440617566,0.5145565822033076,Smim12
ENSMUSG00000085972,0.17344575109675894,0.07165502555768963,0.5145565822033076,1110028F11Rik
ENSMUSG00000069049,0.09912443540432436,0.07158302533450805,0.5145565822033076,Eif2s3y
ENSMUSG00000044037,-0.2367448824135841,0.07156018536057396,0.5145565822033076,Als2cl
ENSMUSG00000071456,-0.18159984793083495,0.0722451550193175,0.5155767456742594,1110002L01Rik
ENSMUSG00000021226,-0.3454038687598279,0.07226555482548735,0.5155767456742594,Acot2
ENSMUSG00000008683,0.1308091546652611,0.07219467492438778,0.5155767456742594,Rps15a
ENSMUSG00000060261,-0.08390031791232999,0.07221742727298446,0.5155767456742594,Gtf2i
ENSMUSG00000030188,0.21214341572630407,0.07236775144900348,0.5156754547697,Magohb
ENSMUSG00000022131,-0.13680478367320603,0.07235087727749123,0.5156754547697,Gpr180
ENSMUSG00000024777,-0.1766200747222979,0.07244961101210501,0.5159437826316594,Ppp2r5b
ENSMUSG00000026890,-0.2594894897015365,0.0725520650956668,0.5163583559735506,Lhx6
ENSMUSG00000057738,-0.17218089975430695,0.07268971760930779,0.517022781191859,Sptan1
ENSMUSG00000014763,-0.13263187444616653,0.07317944065818623,0.5170402126890736,Fam120b
ENSMUSG00000003527,-0.11905447410578146,0.07303534900086238,0.5170402126890736,Ess2
ENSMUSG00000012017,-0.23174416349759316,0.07310816165261927,0.5170402126890736,Scarf2
ENSMUSG00000019297,-0.07975991829871837,0.0731157808542067,0.5170402126890736,Nop9
ENSMUSG00000032077,-0.13889782341182322,0.07312055718464383,0.5170402126890736,Bud13
ENSMUSG00000040841,-0.13023232027921225,0.07312200273061685,0.5170402126890736,Six5
ENSMUSG00000048240,-0.2594833554492093,0.07316899021361864,0.5170402126890736,Gng7
ENSMUSG00000025470,-0.1475999175017467,0.07309965945549923,0.5170402126890736,Zfp511
ENSMUSG00000078965,-0.5553090304225212,0.07277816385581706,0.5170402126890736,Gm12033
ENSMUSG00000011658,-0.11825623232242033,0.07297948455865613,0.5170402126890736,Fuz
ENSMUSG00000025492,0.32991068177937866,0.0728143638251761,0.5170402126890736,Ifitm3
ENSMUSG00000025558,-0.24855612785295483,0.07328268004795381,0.5170634043630831,Dock9
ENSMUSG00000054855,-0.20004247346288945,0.07338732059201296,0.5170634043630831,Rnd1
ENSMUSG00000050550,0.2608960803948494,0.07344851991381011,0.5170634043630831,Gm11868
ENSMUSG00000035596,-0.11812882705804606,0.07337221488542993,0.5170634043630831,Mboat7
ENSMUSG00000009569,-0.12629824907709758,0.07344343547878276,0.5170634043630831,Mrtfb
ENSMUSG00000020070,-0.20485309757884484,0.07342558950878107,0.5170634043630831,Rufy2
ENSMUSG00000042594,-0.18715031764591228,0.07350867667054024,0.5171749693179902,Sh2b3
ENSMUSG00000003068,-0.06577269708182298,0.07386936922629155,0.518462584250917,Stk11
ENSMUSG00000043587,-0.18363958051486967,0.07382540546002962,0.518462584250917,Pxylp1
ENSMUSG00000032656,-0.16473898052193703,0.07375891173371464,0.518462584250917,Marchf3
ENSMUSG00000020482,-0.24072220633622005,0.07382947792884813,0.518462584250917,Ccdc117
ENSMUSG00000042115,0.4593827013565972,0.07409645574707498,0.5189379440796239,Klhdc8a
ENSMUSG00000034723,-0.16686276787351434,0.07415340007230208,0.5189379440796239,Tmx4
ENSMUSG00000018909,-0.2791603599215981,0.07405072762674197,0.5189379440796239,Arrb1
ENSMUSG00000029440,-0.1677569765693847,0.07415939776600519,0.5189379440796239,Psmd9
ENSMUSG00000029070,-0.3192851101378875,0.07409269044663461,0.5189379440796239,Mxra8
ENSMUSG00000031833,-0.347368352493115,0.07430062076105898,0.5196146468083166,Mast3
ENSMUSG00000029716,-0.09021291432719447,0.07441544541263365,0.5199216184717448,Tfr2
ENSMUSG00000045658,0.16923902573184013,0.07443360387819443,0.5199216184717448,Pid1
ENSMUSG00000013833,-0.12665471883925555,0.0745930637131149,0.5199276897683476,Med16
ENSMUSG00000032615,-0.1458309953678219,0.07461425058633177,0.5199276897683476,Nt5m
ENSMUSG00000027010,-0.17790843093542913,0.07463957982954307,0.5199276897683476,Slc25a12
ENSMUSG00000029175,-0.09809959267124208,0.0746571973999101,0.5199276897683476,Slc35f6
ENSMUSG00000035266,-0.144573018077981,0.0746188987395615,0.5199276897683476,Helq
ENSMUSG00000021177,-0.1518028211674659,0.0749305132660411,0.5215199468343659,Tdp1
ENSMUSG00000019790,-0.1256694721817691,0.07533120495167939,0.5219304167349207,Stxbp5
ENSMUSG00000032977,-0.13807215396730516,0.07523136065362741,0.5219304167349207,Slx9
ENSMUSG00000031753,-0.10983759408977634,0.07532531365093001,0.5219304167349207,Cog4
ENSMUSG00000021819,-0.16300669095858306,0.07530511767587963,0.5219304167349207,Zswim8
ENSMUSG00000038002,-0.22342802776302784,0.07533468406711458,0.5219304167349207,Cramp1
ENSMUSG00000069565,-0.16180920680738287,0.07526172588033758,0.5219304167349207,Dazap1
ENSMUSG00000048410,-0.1983581204192501,0.07521181575884982,0.5219304167349207,Zfp407
ENSMUSG00000020868,-0.10084657873247765,0.07534722003070093,0.5219304167349207,Xylt2
ENSMUSG00000047466,-0.2017683517196049,0.07556402101371233,0.5231217397817618,Ark2n
ENSMUSG00000054733,0.12299665013108896,0.07567003523054931,0.5232212512246794,Msra
ENSMUSG00000027523,-0.20162752156951697,0.07581494333829635,0.5232212512246794,Gnas
ENSMUSG00000060636,0.21688130786379167,0.07582817874984522,0.5232212512246794,Rpl35a
ENSMUSG00000032041,-0.18271346534459698,0.07587547714856449,0.5232212512246794,Tirap
ENSMUSG00000020701,-0.2670126544040182,0.0760266657022838,0.5232212512246794,Tmem132e
ENSMUSG00000033623,-0.17139291732328998,0.07588475118356647,0.5232212512246794,Pcgf3
ENSMUSG00000068749,-0.12726527567358825,0.07601297829650963,0.5232212512246794,Psma5
ENSMUSG00000001227,-0.20306881695345858,0.0758127141600616,0.5232212512246794,Sema6b
ENSMUSG00000031134,-0.1768206132114628,0.07597619656237543,0.5232212512246794,Rbmx
ENSMUSG00000020692,-0.20735564931681444,0.07595628776742876,0.5232212512246794,Nle1
ENSMUSG00000038178,-0.31072988291840475,0.07612609241109243,0.5235967888168951,Slc43a2
ENSMUSG00000037343,-0.15872916524182368,0.07621649878525337,0.5238954631049867,Taf2
ENSMUSG00000018770,0.11209172507577847,0.0762592864817831,0.5238954631049867,Atp5mc3
ENSMUSG00000021182,-0.2073044892050006,0.07634059449845897,0.5241025581052876,Ccdc88c
ENSMUSG00000050530,-0.3359707543794338,0.07642413929876624,0.5241025581052876,Fam171a1
ENSMUSG00000054027,-0.13599278022384126,0.07640245508976773,0.5241025581052876,Nt5dc3
ENSMUSG00000038147,-0.31413169749737,0.07650179704259638,0.5243270552443834,Cd84
ENSMUSG00000036442,-0.0837462050661748,0.0766284644912532,0.5248869938626217,Thap11
ENSMUSG00000037536,-0.14494386053023006,0.07679879847349474,0.5251292183846694,Fbxo34
ENSMUSG00000070705,0.12196985085854192,0.07678183103942311,0.5251292183846694,Eid2b
ENSMUSG00000041632,0.16363998769602428,0.07676069893458293,0.5251292183846694,Mrps27
ENSMUSG00000031129,-0.28540897119035824,0.07707996457067988,0.5264349598999272,Slc9a9
ENSMUSG00000024580,-0.2397234173170691,0.0770653267687703,0.5264349598999272,Grpel2
ENSMUSG00000035270,-0.3099967965271134,0.07718544860084657,0.526539191156681,Impg2
ENSMUSG00000035529,-0.11072606754091735,0.07716948064572415,0.526539191156681,Prdm4
ENSMUSG00000042744,-0.19889329873552347,0.07739705183121784,0.5268618592925662,Hectd4
ENSMUSG00000020805,-0.537950151644373,0.07730365130943291,0.5268618592925662,Slc13a5
ENSMUSG00000023861,0.13152255908527388,0.07743670316783552,0.5268618592925662,Mpc1
ENSMUSG00000025825,0.1379761125927219,0.07743477260320757,0.5268618592925662,Iscu
ENSMUSG00000085558,-0.5900984233030753,0.07745844332985297,0.5268618592925662,4930412C18Rik
ENSMUSG00000040146,-0.11943937925492265,0.07756627426507047,0.527288033326676,Rgl3
ENSMUSG00000030835,-0.09274922618682085,0.07778729892681457,0.5281357518349148,Nomo1
ENSMUSG00000024096,-0.09103629011452857,0.07787196957744075,0.5281357518349148,Ralbp1
ENSMUSG00000060579,-0.21897116837554004,0.07775076688318767,0.5281357518349148,Fhit
ENSMUSG00000039128,0.08122493352235916,0.07785769629058925,0.5281357518349148,Cdc123
ENSMUSG00000028469,-0.31870942687988657,0.07806266761891667,0.5291216355679416,Npr2
ENSMUSG00000069520,0.22803063749150454,0.07812152669354347,0.5292132673053044,Tmem19
ENSMUSG00000028452,-0.096411331003736,0.07817040702397185,0.5292372336332943,Vcp
ENSMUSG00000081094,0.1650828179442675,0.07841530175495016,0.530587479468857,Rpl19-ps11
ENSMUSG00000074219,-0.1870284724484682,0.07864157231354588,0.5316363353571157,Gm10644
ENSMUSG00000030881,-0.181969883459486,0.07866140774175281,0.5316363353571157,Arfip2
ENSMUSG00000031775,-0.20792218521653333,0.0794454523500286,0.5316745756852949,Pllp
ENSMUSG00000021224,-0.135643552398738,0.07896331028054893,0.5316745756852949,Numb
ENSMUSG00000034271,-0.19817918436403548,0.07962051204394348,0.5316745756852949,Jdp2
ENSMUSG00000026437,-0.13047172592331474,0.0788517303386352,0.5316745756852949,Cdk18
ENSMUSG00000029217,-0.13425834012327886,0.07925827969424572,0.5316745756852949,Tec
ENSMUSG00000020435,-0.2720935912468608,0.0797250019746466,0.5316745756852949,Osbp2
ENSMUSG00000019988,-0.17031207774073198,0.07972784224323384,0.5316745756852949,Nedd1
ENSMUSG00000030104,-0.09078985303378384,0.07911846061292122,0.5316745756852949,Edem1
ENSMUSG00000040472,-0.14742708388797426,0.07946180098072414,0.5316745756852949,Rabggta
ENSMUSG00000032313,-0.24617973719145597,0.0796973379701033,0.5316745756852949,Tmem266
ENSMUSG00000000374,-0.13287051411954803,0.07909729379742861,0.5316745756852949,Trappc10
ENSMUSG00000053754,-0.12956113591863483,0.07899900954057654,0.5316745756852949,Chd8
ENSMUSG00000056211,-0.12043276012800419,0.07942895398078109,0.5316745756852949,R3hdm1
ENSMUSG00000004937,-0.06019045618485608,0.07967525455518501,0.5316745756852949,Sgta
ENSMUSG00000057363,0.1394277332300568,0.07902524085925251,0.5316745756852949,Uxs1
ENSMUSG00000054008,-0.22390423348447563,0.079652731813769,0.5316745756852949,Ndst1
ENSMUSG00000006024,-0.08983473439282719,0.07980584789244659,0.5316745756852949,Napa
ENSMUSG00000029167,-0.38252912954540186,0.07934567450487823,0.5316745756852949,Ppargc1a
ENSMUSG00000038641,0.282480143120484,0.07892319321140565,0.5316745756852949,Akr1d1
ENSMUSG00000079427,0.16512575952385183,0.0798028062589167,0.5316745756852949,Mthfsl
ENSMUSG00000028798,-0.07930642223110562,0.0796956547337989,0.5316745756852949,Eif3i
ENSMUSG00000028691,0.13291697270528302,0.07968676474064404,0.5316745756852949,Prdx1
ENSMUSG00000020495,-0.1120637171815475,0.07930328565319132,0.5316745756852949,Smg8
ENSMUSG00000045665,-0.07593822337668521,0.07917633323796966,0.5316745756852949,Mfsd5
ENSMUSG00000037210,-0.14799205763071532,0.07910075937076008,0.5316745756852949,Fam193a
ENSMUSG00000032009,-0.26636751511754797,0.07985238342668234,0.5316811291250635,Sesn3
ENSMUSG00000057110,-0.2548922307076227,0.08010283688969831,0.5327409186191218,Cntrl
ENSMUSG00000020621,-0.07973958060047193,0.08007392509561419,0.5327409186191218,Rdh14
ENSMUSG00000026571,-0.16207160631531803,0.08027102635278993,0.532948475307033,Dcaf6
ENSMUSG00000079508,0.12457862247085527,0.08024301573670391,0.532948475307033,Apoo
ENSMUSG00000048106,-0.1739833712059648,0.08022280201746587,0.532948475307033,4632415L05Rik
ENSMUSG00000059743,0.5722402148465544,0.0806314088092285,0.5330634345091505,Fdps
ENSMUSG00000081051,0.18600816851336033,0.08043098824876588,0.5330634345091505,Gm15427
ENSMUSG00000025991,-0.2977291140790853,0.08053401792772615,0.5330634345091505,Cps1
ENSMUSG00000033335,-0.09626886063351148,0.08052243349151977,0.5330634345091505,Dnm2
ENSMUSG00000068479,-0.1567951709528396,0.08057279147139106,0.5330634345091505,Mfap1a
ENSMUSG00000004880,-0.16926179867083524,0.08065370333645988,0.5330634345091505,Lbr
ENSMUSG00000029629,-0.11065469186991078,0.08040947635023753,0.5330634345091505,Phf14
ENSMUSG00000037020,-0.23281380820809328,0.0806219027686094,0.5330634345091505,Wdr62
ENSMUSG00000007880,-0.1901635885570192,0.08070796152136002,0.5331201623527527,Arid1a
ENSMUSG00000048109,-0.1637386095906191,0.08088201855732054,0.5335508083040594,Rbm15
ENSMUSG00000038949,-0.25253231943935095,0.08086955796905283,0.5335508083040594,Cnst
ENSMUSG00000032217,-0.16799381222123255,0.08091029221197611,0.5335508083040594,Rnf111
ENSMUSG00000022336,0.08764291168674732,0.08095773984847693,0.533562247042023,Eif3e
ENSMUSG00000026270,-0.3209230090780341,0.08102925264576091,0.5337321878562762,Capn10
ENSMUSG00000042377,-0.2058787640586791,0.08136080269700005,0.533807357548839,Sack1g
ENSMUSG00000034675,0.2572628583431733,0.08115830202113078,0.533807357548839,Dbn1
ENSMUSG00000021124,0.1027658739301609,0.08115902195318922,0.533807357548839,Vti1b
ENSMUSG00000026615,-0.12548843759765638,0.08123427106721676,0.533807357548839,Eprs1
ENSMUSG00000047648,-0.16152710021255445,0.08132759425640339,0.533807357548839,Fbxo30
ENSMUSG00000038291,-0.1297955479001327,0.0811793591925554,0.533807357548839,Snx25
ENSMUSG00000029475,-0.31831343925242295,0.0813317368843475,0.533807357548839,Kdm2b
ENSMUSG00000036046,-0.1815469771233188,0.08146606074512053,0.534197674728678,5031439G07Rik
ENSMUSG00000097290,-0.16307209686326068,0.08164227210098253,0.5342271960552738,1300002E11Rik
ENSMUSG00000022453,-0.11558291548201166,0.0817451826726113,0.5342271960552738,Naga
ENSMUSG00000030417,0.13995161748420465,0.0815624932961011,0.5342271960552738,Pdcd5
ENSMUSG00000026520,-0.2601971364998823,0.08173764062950242,0.5342271960552738,Pycr2
ENSMUSG00000018999,-0.14546125016588196,0.0816646105950091,0.5342271960552738,Slc35b4
ENSMUSG00000005803,0.17113415005202348,0.08166217212803689,0.5342271960552738,Sqor
ENSMUSG00000001473,-0.2320072650744731,0.08196730177709126,0.5353790410420868,Tubb6
ENSMUSG00000037966,-0.09665999217221422,0.08219658924890254,0.535465340568656,Ninj1
ENSMUSG00000024754,-0.2898139830013432,0.08203815755133581,0.535465340568656,Cemip2
ENSMUSG00000046020,-0.11346959449157329,0.08218446685887355,0.535465340568656,Pofut1
ENSMUSG00000023764,-0.3002747188709491,0.08220989464522203,0.535465340568656,Sfi1
ENSMUSG00000060743,0.08683090629550777,0.08245811064360024,0.5355818305576825,H3f3a
ENSMUSG00000063415,-0.5995019892727903,0.08242002129644083,0.5355818305576825,Cyp26b1
ENSMUSG00000045409,-0.15888419960457062,0.08240568761169803,0.5355818305576825,Trim39
ENSMUSG00000041235,-0.1427986800798916,0.08249362712557014,0.5355818305576825,Chd7
ENSMUSG00000000441,-0.092572850351067,0.08250309555712072,0.5355818305576825,Raf1
ENSMUSG00000031107,0.1436281567021095,0.08244474056464446,0.5355818305576825,Rbmx2
ENSMUSG00000036181,-0.3970890923679979,0.08269592188238764,0.536535186331978,H1f2
ENSMUSG00000055204,-0.2249222420664891,0.08283284512595383,0.5365929358468545,Ankrd17
ENSMUSG00000020089,-0.14460891882931481,0.0828065335112032,0.5365929358468545,Ppa1
ENSMUSG00000007411,-0.090210173364287,0.08284274078101712,0.5365929358468545,Mark3
ENSMUSG00000045316,0.15520877281434953,0.08294814040881567,0.5369776455084284,Fahd1
ENSMUSG00000020220,-0.1393092360147944,0.08306715122191236,0.5374499939368963,Vps13d
ENSMUSG00000025103,0.0969902694392149,0.08316489666962362,0.5377718749690954,Btbd1
ENSMUSG00000090298,-0.6980491393594137,0.08320904782335387,0.5377718749690954,Sult3a2
ENSMUSG00000038582,-0.27181758479093465,0.08331409735734878,0.538117172580788,Pptc7
ENSMUSG00000001750,-0.17737839145194623,0.08335468197618785,0.538117172580788,Tcirg1
ENSMUSG00000015776,-0.10165908132983847,0.08369092048832444,0.5389260307800601,Med22
ENSMUSG00000028439,-0.23861961649561714,0.08364670666470679,0.5389260307800601,Fam219a
ENSMUSG00000002379,0.15846560584594166,0.08361030565976299,0.5389260307800601,Ndufa11
ENSMUSG00000085923,-0.17667809252374733,0.08353144628531796,0.5389260307800601,Gm12781
ENSMUSG00000074305,-0.2449783378984972,0.08371083737185135,0.5389260307800601,Peak1
ENSMUSG00000030207,-0.3255885614148315,0.08389767624547707,0.5392912332847274,Fam234b
ENSMUSG00000028300,-0.14501470080875056,0.08396448534526418,0.5392912332847274,C9orf72
ENSMUSG00000038845,-0.10098363307834335,0.08399858311443065,0.5392912332847274,Phb1
ENSMUSG00000024085,-0.17914192084620562,0.08393013776561499,0.5392912332847274,Man2a1
ENSMUSG00000032265,-0.25781061039900377,0.08394341647694502,0.5392912332847274,Tent5a
ENSMUSG00000024816,-0.19627368773526993,0.08411528407863206,0.5393190961840305,Frmd8
ENSMUSG00000020716,-0.1457620828747357,0.08409566664523693,0.5393190961840305,Nf1
ENSMUSG00000042810,-0.14682983490893275,0.08417238181434847,0.5393190961840305,Krabd3
ENSMUSG00000029406,-0.22009703209932363,0.08418774787930976,0.5393190961840305,Pitpnm2
ENSMUSG00000022983,-0.15682405840225555,0.08433193175624872,0.5399464111129649,Scaf4
ENSMUSG00000036672,-0.18778716118693767,0.08453286593586698,0.5409361903527629,Cenpt
ENSMUSG00000041977,-0.2029503656328051,0.084633399321734,0.5412827599360434,Arhgef11
ENSMUSG00000038594,-0.38292320607547153,0.084950203860032,0.5424172754126333,Cep85l
ENSMUSG00000024030,-0.2541228797639514,0.08492411218476807,0.5424172754126333,Abcg1
ENSMUSG00000000486,-0.2577063597190456,0.08494054461130947,0.5424172754126333,Septin1
ENSMUSG00000003721,-0.39263452759478346,0.08511611300029731,0.5424282086505182,Insig2
ENSMUSG00000032725,0.24782883566009273,0.08512963548391364,0.5424282086505182,Folr2
ENSMUSG00000022889,0.06424955714240022,0.08506638860740262,0.5424282086505182,Mrpl39
ENSMUSG00000032187,-0.10991538932595168,0.0851842791686429,0.5424282086505182,Smarca4
ENSMUSG00000068854,0.18847766415328593,0.08514398421578144,0.5424282086505182,H2bc21
ENSMUSG00000022462,-0.21885953610894038,0.0852472695028161,0.5424756221383246,Slc38a2
ENSMUSG00000051674,-0.13915258178279633,0.08531134926095069,0.5424756221383246,Dcun1d4
ENSMUSG00000045671,-0.18507358079010483,0.08533115509304008,0.5424756221383246,Spred2
